ProjectDescriptionID,catchRawID,trapVisitID,commonName,releaseID,run,fishOrigin,lifeStage,forkLength,n,visitTime,visitType,siteName,subSiteName,markType,markColor,markPosition,markCode
2,215310,2714,Chinook salmon,147,Not recorded,Unknown,Not recorded,,1,2005-02-14T12:30:00Z,Continue trapping,Herringer Riffle,Herringer_east,Pigment / dye,Brown,Whole body,
2,215311,2716,Chinook salmon,148,Not recorded,Unknown,Not recorded,,20,2005-02-15T11:15:00Z,Continue trapping,Herringer Riffle,Herringer_east,Pigment / dye,Brown,Whole body,
2,215312,2717,Chinook salmon,148,Not recorded,Unknown,Not recorded,,12,2005-02-15T12:15:00Z,Continue trapping,Herringer Riffle,Herringer_west,Pigment / dye,Brown,Whole body,
2,215313,2720,Chinook salmon,148,Not recorded,Unknown,Not recorded,,2,2005-02-16T16:15:00Z,Continue trapping,Herringer Riffle,Herringer_east,Pigment / dye,Brown,Whole body,
2,215314,2719,Chinook salmon,148,Not recorded,Unknown,Not recorded,,2,2005-02-16T15:30:00Z,Continue trapping,Herringer Riffle,Herringer_west,Pigment / dye,Brown,Whole body,
2,215315,2721,Chinook salmon,148,Not recorded,Unknown,Not recorded,,2,2005-02-17T11:15:00Z,Continue trapping,Herringer Riffle,Herringer_west,Pigment / dye,Brown,Whole body,
2,215317,2724,Chinook salmon,148,Not recorded,Unknown,Not recorded,,3,2005-02-18T10:15:00Z,Continue trapping,Herringer Riffle,Herringer_west,Pigment / dye,Brown,Whole body,
2,215318,2727,Chinook salmon,149,Not recorded,Unknown,Not recorded,,8,2005-02-20T10:30:00Z,Continue trapping,Herringer Riffle,Herringer_west,Pigment / dye,Brown,Whole body,
2,215319,2728,Chinook salmon,149,Not recorded,Unknown,Not recorded,,7,2005-02-20T11:30:00Z,Continue trapping,Herringer Riffle,Herringer_east,Pigment / dye,Brown,Whole body,
2,215321,2732,Chinook salmon,149,Not recorded,Unknown,Not recorded,,1,2005-02-23T14:45:00Z,Continue trapping,Herringer Riffle,Herringer_west,Pigment / dye,Brown,Whole body,
2,215322,2744,Chinook salmon,150,Not recorded,Unknown,Not recorded,,14,2005-03-01T15:15:00Z,Continue trapping,Herringer Riffle,Herringer_east,Pigment / dye,Brown,Whole body,
2,215323,2743,Chinook salmon,150,Not recorded,Unknown,Not recorded,,13,2005-03-01T13:45:00Z,Continue trapping,Herringer Riffle,Herringer_west,Pigment / dye,Brown,Whole body,
2,215324,2747,Chinook salmon,150,Not recorded,Unknown,Not recorded,,3,2005-03-02T13:30:00Z,Continue trapping,Herringer Riffle,Herringer_east,Pigment / dye,Brown,Whole body,
2,215325,2755,Chinook salmon,151,Not recorded,Unknown,Not recorded,,21,2005-03-07T14:45:00Z,Continue trapping,Herringer Riffle,Herringer_east,Pigment / dye,Brown,Whole body,
2,215326,2754,Chinook salmon,151,Not recorded,Unknown,Not recorded,,17,2005-03-07T14:00:00Z,Continue trapping,Herringer Riffle,Herringer_west,Pigment / dye,Brown,Whole body,
2,215327,2757,Chinook salmon,151,Not recorded,Unknown,Not recorded,,2,2005-03-08T13:15:00Z,Continue trapping,Herringer Riffle,Herringer_east,Pigment / dye,Brown,Whole body,
2,215328,2763,Chinook salmon,152,Not recorded,Unknown,Not recorded,,12,2005-03-10T14:45:00Z,Continue trapping,Herringer Riffle,Herringer_east,Pigment / dye,Brown,Whole body,
2,215329,2762,Chinook salmon,152,Not recorded,Unknown,Not recorded,,21,2005-03-10T14:15:00Z,Continue trapping,Herringer Riffle,Herringer_west,Pigment / dye,Brown,Whole body,
2,215330,2761,Chinook salmon,135,Not recorded,Unknown,Not recorded,,11,2005-03-10T11:00:00Z,Continue trapping,Eye Riffle,Eye riffle_north,Elastomer,Red,Nose,
2,215331,2764,Chinook salmon,152,Not recorded,Unknown,Not recorded,,2,2005-03-11T11:30:00Z,Continue trapping,Herringer Riffle,Herringer_west,Pigment / dye,Brown,Whole body,
2,215332,2779,Chinook salmon,153,Not recorded,Unknown,Not recorded,,30,2005-03-16T13:45:00Z,Continue trapping,Herringer Riffle,Herringer_east,Pigment / dye,Brown,Whole body,
2,215333,2778,Chinook salmon,153,Not recorded,Unknown,Not recorded,,52,2005-03-16T12:45:00Z,Continue trapping,Herringer Riffle,Herringer_west,Pigment / dye,Brown,Whole body,
2,215335,2781,Chinook salmon,136,Not recorded,Unknown,Not recorded,,1,2005-03-18T09:45:00Z,Continue trapping,Eye Riffle,Eye riffle_north,Elastomer,Yellow,Nose,
2,215336,2782,Chinook salmon,153,Not recorded,Unknown,Not recorded,,1,2005-03-18T12:15:00Z,Continue trapping,Herringer Riffle,Herringer_west,Pigment / dye,Brown,Whole body,
2,215337,2785,Chinook salmon,153,Not recorded,Unknown,Not recorded,,1,2005-03-20T10:45:00Z,Continue trapping,Herringer Riffle,Herringer_east,Pigment / dye,Brown,Whole body,
2,215338,2788,Chinook salmon,154,Not recorded,Unknown,Not recorded,,4,2005-03-21T11:30:00Z,Continue trapping,Herringer Riffle,Herringer_east,Pigment / dye,Brown,Whole body,
2,215339,2787,Chinook salmon,154,Not recorded,Unknown,Not recorded,,8,2005-03-21T10:45:00Z,Continue trapping,Herringer Riffle,Herringer_west,Pigment / dye,Brown,Whole body,
2,215340,2791,Chinook salmon,154,Not recorded,Unknown,Not recorded,,1,2005-03-22T12:15:00Z,Continue trapping,Herringer Riffle,Herringer_west,Pigment / dye,Brown,Whole body,
2,215341,2794,Chinook salmon,154,Not recorded,Unknown,Not recorded,,1,2005-03-23T10:30:00Z,Continue trapping,Herringer Riffle,Herringer_west,Pigment / dye,Brown,Whole body,
2,215342,2803,Chinook salmon,137,Not recorded,Unknown,Not recorded,,4,2005-03-26T14:00:00Z,Continue trapping,Eye Riffle,Eye riffle_north,Elastomer,Green,Nose,
2,215343,2804,Chinook salmon,155,Not recorded,Unknown,Not recorded,,5,2005-03-28T12:45:00Z,Continue trapping,Herringer Riffle,Herringer_west,Pigment / dye,Brown,Whole body,
2,215344,2805,Chinook salmon,155,Not recorded,Unknown,Not recorded,,5,2005-03-28T14:00:00Z,Continue trapping,Herringer Riffle,Herringer_east,Pigment / dye,Brown,Whole body,
2,215345,2817,Chinook salmon,156,Not recorded,Unknown,Not recorded,,11,2005-04-02T12:00:00Z,Continue trapping,Herringer Riffle,Herringer_west,Pigment / dye,Brown,Whole body,
2,215346,2818,Chinook salmon,156,Not recorded,Unknown,Not recorded,,9,2005-04-02T12:45:00Z,Continue trapping,Herringer Riffle,Herringer_east,Pigment / dye,Brown,Whole body,
2,215347,2819,Chinook salmon,156,Not recorded,Unknown,Not recorded,,1,2005-04-03T12:15:00Z,Continue trapping,Herringer Riffle,Herringer_west,Pigment / dye,Brown,Whole body,
2,215348,2820,Chinook salmon,156,Not recorded,Unknown,Not recorded,,1,2005-04-03T12:45:00Z,Continue trapping,Herringer Riffle,Herringer_east,Pigment / dye,Brown,Whole body,
2,215349,2821,Chinook salmon,156,Not recorded,Unknown,Not recorded,,1,2005-04-04T10:00:00Z,Continue trapping,Herringer Riffle,Herringer_west,Pigment / dye,Brown,Whole body,
2,215350,2825,Chinook salmon,156,Not recorded,Unknown,Not recorded,,1,2005-04-05T12:45:00Z,Continue trapping,Herringer Riffle,Herringer_west,Pigment / dye,Brown,Whole body,
2,215352,2838,Chinook salmon,138,Not recorded,Unknown,Not recorded,,1,2005-04-09T14:30:00Z,Continue trapping,Eye Riffle,Eye riffle_north,Elastomer,Pink,Nose,
2,215353,2855,Chinook salmon,157,Not recorded,Unknown,Not recorded,,3,2005-04-15T12:45:00Z,Continue trapping,Herringer Riffle,Herringer_east,Pigment / dye,Brown,Whole body,
2,215354,2858,Chinook salmon,157,Not recorded,Unknown,Not recorded,,1,2005-04-16T13:15:00Z,Continue trapping,Herringer Riffle,Herringer_east,Pigment / dye,Brown,Whole body,
2,215355,2866,Chinook salmon,158,Not recorded,Unknown,Not recorded,,1,2005-04-20T11:00:00Z,Continue trapping,Herringer Riffle,Herringer_west,Pigment / dye,Brown,Whole body,
2,215356,2867,Chinook salmon,158,Not recorded,Unknown,Not recorded,,1,2005-04-20T11:15:00Z,Continue trapping,Herringer Riffle,Herringer_east,Pigment / dye,Brown,Whole body,
2,215357,2877,Chinook salmon,159,Not recorded,Unknown,Not recorded,,1,2005-04-24T13:15:00Z,Continue trapping,Herringer Riffle,Herringer_west,Pigment / dye,Brown,Whole body,
2,215358,2878,Chinook salmon,159,Not recorded,Unknown,Not recorded,,2,2005-04-24T13:30:00Z,Continue trapping,Herringer Riffle,Herringer_east,Pigment / dye,Brown,Whole body,
2,215359,2881,Chinook salmon,159,Not recorded,Unknown,Not recorded,,0,2005-04-25T14:00:00Z,Continue trapping,Herringer Riffle,Herringer_east,Pigment / dye,Brown,Whole body,
2,215360,2921,Chinook salmon,160,Not recorded,Unknown,Not recorded,,4,2005-05-13T12:30:00Z,Continue trapping,Herringer Riffle,Herringer_west,Pigment / dye,Brown,Whole body,
2,215361,2922,Chinook salmon,160,Not recorded,Unknown,Not recorded,,2,2005-05-13T13:00:00Z,Continue trapping,Herringer Riffle,Herringer_east,Pigment / dye,Brown,Whole body,
2,215362,3014,Chinook salmon,161,Not recorded,Unknown,Not recorded,,8,2005-12-17T11:30:00Z,Continue trapping,Eye Riffle,Eye riffle_north,Pigment / dye,Brown,Whole body,
2,215363,3019,Chinook salmon,161,Not recorded,Unknown,Not recorded,,2,2005-12-20T13:45:00Z,Continue trapping,Eye Riffle,Eye riffle_north,Pigment / dye,Brown,Whole body,
2,215364,3020,Chinook salmon,162,Not recorded,Unknown,Not recorded,,19,2005-12-21T09:30:00Z,Continue trapping,Eye Riffle,Eye riffle_north,Pigment / dye,Brown,Whole body,
2,215365,3048,Chinook salmon,175,Not recorded,Unknown,Not recorded,,1,2006-01-09T16:00:00Z,Continue trapping,Herringer Riffle,Herringer_west,Pigment / dye,Brown,Whole body,
2,215366,3047,Chinook salmon,175,Not recorded,Unknown,Not recorded,,1,2006-01-09T15:30:00Z,Continue trapping,Herringer Riffle,Herringer_east,Pigment / dye,Brown,Whole body,
2,215367,3065,Chinook salmon,163,Not recorded,Unknown,Not recorded,,42,2006-01-20T14:00:00Z,Continue trapping,Eye Riffle,Eye riffle_Side Channel,Pigment / dye,Brown,Whole body,
2,215368,3070,Chinook salmon,164,Not recorded,Unknown,Not recorded,,30,2006-01-23T13:30:00Z,Continue trapping,Eye Riffle,Eye riffle_Side Channel,Pigment / dye,Brown,Whole body,
2,215369,3072,Chinook salmon,164,Not recorded,Unknown,Not recorded,,1,2006-01-24T15:00:00Z,Continue trapping,Eye Riffle,Eye riffle_Side Channel,Pigment / dye,Brown,Whole body,
2,215370,3085,Chinook salmon,165,Not recorded,Unknown,Not recorded,,19,2006-01-31T09:15:00Z,Continue trapping,Eye Riffle,Eye riffle_Side Channel,Pigment / dye,Brown,Whole body,
2,215371,3089,Chinook salmon,179,Not recorded,Unknown,Not recorded,,3,2006-02-02T10:45:00Z,Continue trapping,Herringer Riffle,Herringer_west,Elastomer,White,Nose,
2,215372,3092,Chinook salmon,166,Not recorded,Unknown,Not recorded,,25,2006-02-03T12:30:00Z,Continue trapping,Eye Riffle,Eye riffle_Side Channel,Pigment / dye,Brown,Whole body,
2,215373,3093,Chinook salmon,166,Not recorded,Unknown,Not recorded,,1,2006-02-04T14:45:00Z,Continue trapping,Eye Riffle,Eye riffle_Side Channel,Pigment / dye,Brown,Whole body,
2,215374,3099,Chinook salmon,167,Not recorded,Unknown,Not recorded,,32,2006-02-07T12:15:00Z,Continue trapping,Eye Riffle,Eye riffle_Side Channel,Pigment / dye,Brown,Whole body,
2,215375,3098,Chinook salmon,180,Not recorded,Unknown,Not recorded,,2,2006-02-07T10:15:00Z,Continue trapping,Herringer Riffle,Herringer_west,Elastomer,Green,Nose,
2,215376,3101,Chinook salmon,167,Not recorded,Unknown,Not recorded,,2,2006-02-08T12:15:00Z,Continue trapping,Eye Riffle,Eye riffle_Side Channel,Pigment / dye,Brown,Whole body,
2,215377,3104,Chinook salmon,168,Not recorded,Unknown,Not recorded,,34,2006-02-10T14:30:00Z,Continue trapping,Eye Riffle,Eye riffle_Side Channel,Elastomer,Pink,Nose,
2,215378,3106,Chinook salmon,168,Not recorded,Unknown,Not recorded,,3,2006-02-11T13:30:00Z,Continue trapping,Eye Riffle,Eye riffle_Side Channel,Elastomer,Pink,Nose,
2,215379,3105,Chinook salmon,181,Not recorded,Unknown,Not recorded,,4,2006-02-11T11:45:00Z,Continue trapping,Herringer Riffle,Herringer_west,Pigment / dye,Brown,Whole body,
2,215380,3113,Chinook salmon,169,Not recorded,Unknown,Not recorded,,24,2006-02-16T10:45:00Z,Continue trapping,Eye Riffle,Eye riffle_Side Channel,Pigment / dye,Brown,Whole body,
2,215381,3116,Chinook salmon,169,Not recorded,Unknown,Not recorded,,2,2006-02-18T13:45:00Z,Continue trapping,Eye Riffle,Eye riffle_Side Channel,Pigment / dye,Brown,Whole body,
2,215382,3117,Chinook salmon,182,Not recorded,Unknown,Not recorded,,11,2006-02-19T12:30:00Z,Continue trapping,Herringer Riffle,Herringer_west,Elastomer,Green,Nose,
2,215383,3124,Chinook salmon,170,Not recorded,Unknown,Not recorded,,23,2006-02-23T14:00:00Z,Continue trapping,Eye Riffle,Eye riffle_Side Channel,Elastomer,Pink,Nose,
2,215384,3126,Chinook salmon,170,Not recorded,Unknown,Not recorded,,1,2006-02-24T13:00:00Z,Continue trapping,Eye Riffle,Eye riffle_Side Channel,Elastomer,Pink,Nose,
2,215385,3130,Chinook salmon,183,Not recorded,Unknown,Not recorded,,13,2006-02-26T15:00:00Z,Continue trapping,Herringer Riffle,Herringer_west,Pigment / dye,Brown,Whole body,
2,215386,3129,Chinook salmon,171,Not recorded,Unknown,Not recorded,,16,2006-02-26T14:45:00Z,Continue trapping,Eye Riffle,Eye riffle_Side Channel,Elastomer,Blue,Nose,
2,215387,3131,Chinook salmon,183,Not recorded,Unknown,Not recorded,,1,2006-02-27T11:25:00Z,End trapping,Herringer Riffle,Herringer_west,Pigment / dye,Brown,Whole body,
2,215388,3170,Chinook salmon,173,Not recorded,Unknown,Not recorded,,24,2006-03-21T13:45:00Z,Continue trapping,Eye Riffle,Eye riffle_Side Channel,Pigment / dye,Brown,Whole body,
2,215390,3184,Chinook salmon,174,Not recorded,Unknown,Not recorded,,1,2006-03-29T10:45:00Z,Unplanned restart,Eye Riffle,Eye riffle_Side Channel,Elastomer,Orange,Nose,
2,215391,3258,Chinook salmon,184,Not recorded,Unknown,Not recorded,,89,2006-12-23T13:45:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Pigment / dye,Brown,Whole body,
2,215392,3260,Chinook salmon,185,Not recorded,Unknown,Not recorded,,82,2006-12-27T10:45:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Pigment / dye,Brown,Whole body,
2,215393,3261,Chinook salmon,185,Not recorded,Unknown,Not recorded,,4,2006-12-29T13:30:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Pigment / dye,Brown,Whole body,
2,215394,3264,Chinook salmon,186,Not recorded,Unknown,Not recorded,,65,2007-01-03T16:30:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Pigment / dye,Brown,Whole body,
2,215395,3267,Chinook salmon,186,Not recorded,Unknown,Not recorded,,1,2007-01-06T15:45:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Pigment / dye,Brown,Whole body,
2,215396,3269,Chinook salmon,187,Not recorded,Unknown,Not recorded,,43,2007-01-09T14:00:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Pigment / dye,Brown,Whole body,
2,215397,3271,Chinook salmon,187,Not recorded,Unknown,Not recorded,,1,2007-01-10T14:00:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Pigment / dye,Brown,Whole body,
2,215398,3276,Chinook salmon,188,Not recorded,Unknown,Not recorded,,130,2007-01-13T15:00:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Pigment / dye,Brown,Whole body,
2,215399,3277,Chinook salmon,188,Not recorded,Unknown,Not recorded,,1,2007-01-16T11:30:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Pigment / dye,Brown,Whole body,
2,215400,3286,Chinook salmon,189,Not recorded,Unknown,Not recorded,,130,2007-01-22T09:30:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Pigment / dye,Brown,Whole body,
2,215401,3294,Chinook salmon,190,Not recorded,Unknown,Not recorded,,84,2007-01-30T14:15:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Pigment / dye,Brown,Whole body,
2,215402,3295,Chinook salmon,190,Not recorded,Unknown,Not recorded,,1,2007-02-01T14:45:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Pigment / dye,Brown,Whole body,
2,215403,3299,Chinook salmon,191,Not recorded,Unknown,Not recorded,,15,2007-02-06T12:30:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Pigment / dye,Brown,Whole body,
2,215404,3306,Chinook salmon,192,Not recorded,Unknown,Not recorded,,100,2007-02-11T11:00:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Pigment / dye,Brown,Whole body,
2,215405,3314,Chinook salmon,193,Not recorded,Unknown,Not recorded,,93,2007-02-18T12:30:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Pigment / dye,Brown,Whole body,
2,215406,3316,Chinook salmon,193,Not recorded,Unknown,Not recorded,,2,2007-02-19T15:15:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Pigment / dye,Brown,Whole body,
2,215407,3318,Chinook salmon,193,Not recorded,Unknown,Not recorded,,2,2007-02-20T14:15:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Pigment / dye,Brown,Whole body,
2,215408,3329,Chinook salmon,194,Not recorded,Unknown,Not recorded,,111,2007-03-02T10:15:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Pigment / dye,Brown,Whole body,
2,215409,3333,Chinook salmon,194,Not recorded,Unknown,Not recorded,,1,2007-03-04T14:00:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Pigment / dye,Brown,Whole body,
2,215410,3334,Chinook salmon,195,Not recorded,Unknown,Not recorded,,142,2007-03-05T12:00:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Pigment / dye,Brown,Whole body,
2,215411,3347,Chinook salmon,196,Not recorded,Unknown,Not recorded,,108,2007-03-12T14:15:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Pigment / dye,Brown,Whole body,
2,215412,3350,Chinook salmon,201,Not recorded,Unknown,Not recorded,,6,2007-03-14T13:30:00Z,Continue trapping,Sunset Pumps,Sunset East bank,Pigment / dye,Brown,Whole body,
2,215413,3349,Chinook salmon,196,Not recorded,Unknown,Not recorded,,1,2007-03-14T10:00:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Pigment / dye,Brown,Whole body,
2,215414,3353,Chinook salmon,197,Not recorded,Unknown,Not recorded,,99,2007-03-16T11:00:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Pigment / dye,Brown,Whole body,
2,215415,3360,Chinook salmon,198,Not recorded,Unknown,Not recorded,,88,2007-03-20T13:30:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Pigment / dye,Brown,Whole body,
2,215416,3361,Chinook salmon,198,Not recorded,Unknown,Not recorded,,7,2007-03-21T10:15:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Pigment / dye,Brown,Whole body,
2,215417,3364,Chinook salmon,198,Not recorded,Unknown,Not recorded,,2,2007-03-22T14:45:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Pigment / dye,Brown,Whole body,
2,215418,3365,Chinook salmon,198,Not recorded,Unknown,Not recorded,,1,2007-03-23T11:15:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Pigment / dye,Brown,Whole body,
2,215419,3373,Chinook salmon,199,Not recorded,Unknown,Not recorded,,136,2007-03-28T14:00:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Pigment / dye,Brown,Whole body,
2,215420,3375,Chinook salmon,199,Not recorded,Unknown,Not recorded,,7,2007-03-29T12:00:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Pigment / dye,Brown,Whole body,
2,215421,3382,Chinook salmon,202,Not recorded,Unknown,Not recorded,,3,2007-04-02T11:30:00Z,Continue trapping,Sunset Pumps,Sunset East bank,Pigment / dye,Brown,Whole body,
2,215422,3389,Chinook salmon,200,Not recorded,Unknown,Not recorded,,37,2007-04-05T14:00:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Pigment / dye,Brown,Whole body,
2,215423,3391,Chinook salmon,200,Not recorded,Unknown,Not recorded,,2,2007-04-06T13:00:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Pigment / dye,Brown,Whole body,
2,215424,3529,Chinook salmon,203,,Unknown,Not recorded,,91,2007-12-07T14:30:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Elastomer,Yellow,Nose,
2,215425,3531,Chinook salmon,203,,Unknown,Not recorded,,7,2007-12-08T13:00:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Elastomer,Yellow,Nose,
2,215426,3533,Chinook salmon,203,,Unknown,Not recorded,,2,2007-12-10T13:00:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Elastomer,Yellow,Nose,
2,215427,3534,Chinook salmon,204,,Unknown,Not recorded,,91,2007-12-11T11:30:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Elastomer,Green,Nose,
2,215428,3536,Chinook salmon,204,,Unknown,Not recorded,,1,2007-12-12T11:00:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Elastomer,Green,Nose,
2,215429,3538,Chinook salmon,205,,Unknown,Not recorded,,111,2007-12-13T12:00:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Elastomer,Blue,Nose,
2,215430,3538,Chinook salmon,204,,Unknown,Not recorded,,1,2007-12-13T12:00:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Elastomer,Green,Nose,
2,215431,3540,Chinook salmon,206,,Unknown,Not recorded,,138,2007-12-14T15:30:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Elastomer,Pink,Nose,
2,215432,3540,Chinook salmon,205,,Unknown,Not recorded,,1,2007-12-14T15:30:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Elastomer,Blue,Nose,
2,215433,3542,Chinook salmon,206,,Unknown,Not recorded,,26,2007-12-15T13:00:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Elastomer,Pink,Nose,
2,215434,3548,Chinook salmon,207,,Unknown,Not recorded,,57,2007-12-19T13:30:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Elastomer,Yellow,Nose,
2,215435,3549,Chinook salmon,208,,Unknown,Not recorded,,145,2007-12-20T12:05:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Elastomer,Blue,Nose,
2,215436,3549,Chinook salmon,207,,Unknown,Not recorded,,4,2007-12-20T12:05:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Elastomer,Yellow,Nose,
2,215437,3551,Chinook salmon,209,,Unknown,Not recorded,,39,2007-12-21T15:00:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Elastomer,Green,Nose,
2,215438,3259,Chinook salmon,184,Not recorded,Unknown,Not recorded,,4,2006-12-26T13:00:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Pigment / dye,Brown,Whole body,
2,215439,3558,Chinook salmon,210,,Unknown,Not recorded,,125,2007-12-28T11:00:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Pigment / dye,Brown,Whole body,
2,215440,3559,Chinook salmon,210,,Unknown,Not recorded,,15,2007-12-29T10:45:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Pigment / dye,Brown,Whole body,
2,215441,3564,Chinook salmon,211,,Unknown,Not recorded,,15,2008-01-04T09:00:00Z,End trapping,Steep Riffle,#Steep Riffle_RST,Pigment / dye,Brown,Whole body,
2,215442,3572,Chinook salmon,212,,Unknown,Not recorded,,79,2008-01-09T09:30:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Elastomer,Green,Nose,
2,215443,3576,Chinook salmon,212,,Unknown,Not recorded,,1,2008-01-10T11:00:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Elastomer,Green,Nose,
2,215444,3578,Chinook salmon,213,,Unknown,Not recorded,,89,2008-01-11T10:00:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Elastomer,Purple / Violet,Nose,
2,215445,3582,Chinook salmon,213,,Unknown,Not recorded,,1,2008-01-12T14:45:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Elastomer,Purple / Violet,Nose,
2,215446,3583,Chinook salmon,213,,Unknown,Not recorded,,1,2008-01-13T10:00:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Elastomer,Purple / Violet,Nose,
2,215447,3591,Chinook salmon,214,,Unknown,Not recorded,,119,2008-01-16T10:36:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Elastomer,Red,Nose,
2,215448,3594,Chinook salmon,214,,Unknown,Not recorded,,1,2008-01-17T11:00:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Elastomer,Red,Nose,
2,215449,3599,Chinook salmon,215,,Unknown,Not recorded,,90,2008-01-18T15:00:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Elastomer,Green,Nose,
2,215450,3600,Chinook salmon,215,,Unknown,Not recorded,,7,2008-01-19T10:30:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Elastomer,Green,Nose,
2,215451,3605,Chinook salmon,215,,Unknown,Not recorded,,1,2008-01-20T12:15:00Z,End trapping,Steep Riffle,#Steep Riffle_RST,Elastomer,Green,Nose,
2,215453,3614,Chinook salmon,216,Not recorded,Unknown,Not recorded,,5,2008-01-25T09:00:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Elastomer,Yellow,Nose,
2,215454,3617,Chinook salmon,216,Not recorded,Unknown,Not recorded,,72,2008-01-24T10:15:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Elastomer,Yellow,Nose,
2,215455,3621,Chinook salmon,217,,Unknown,Not recorded,,86,2008-01-27T11:00:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Elastomer,Blue,Nose,
2,215456,3625,Chinook salmon,238,Not recorded,Unknown,Not recorded,,45,2008-01-28T12:00:00Z,Continue trapping,Herringer Riffle,Herringer_west,Pigment / dye,Brown,Whole body,
2,215457,3628,Chinook salmon,238,Not recorded,Unknown,Not recorded,,4,2008-01-29T14:15:00Z,Continue trapping,Herringer Riffle,Herringer_west,Pigment / dye,Brown,Whole body,
2,215458,3630,Chinook salmon,218,,Unknown,Not recorded,,22,2008-01-30T10:30:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Elastomer,Pink,Nose,
2,215459,3633,Chinook salmon,218,,Unknown,Not recorded,,2,2008-01-31T10:30:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Elastomer,Pink,Nose,
2,215460,3638,Chinook salmon,218,,Unknown,Not recorded,,1,2008-02-01T14:00:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Elastomer,Pink,Nose,
2,215461,3638,Chinook salmon,219,,Unknown,Not recorded,,134,2008-02-01T14:00:00Z,Continue trapping,Steep Riffle,#Steep Riffle_RST,Elastomer,Green,Nose,
2,215462,3636,Chinook salmon,239,Not recorded,Unknown,Not recorded,,18,2008-02-01T10:15:00Z,Continue trapping,Herringer Riffle,Herringer_west,Pigment / dye,Brown,Whole body,
