projectDescriptionID,trapVisitID,visitTime,siteName,subSiteName,visitType,fishProcessed,trapFunctioning,counterAtEnd,rpmRevolutionsAtStart,rpmRevolutionsAtEnd,includeCatch,waterTemp,turbidity
2,1171,2000-12-03T12:30:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,,2.0,2.09999990463257,Yes,10.0,
2,1172,2000-12-05T12:45:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning but not normally,13968.0,0.0,3.0,Yes,10.0,0.0
2,1174,2000-12-05T13:45:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,6273.0,2.20000004768372,2.20000004768372,Yes,9.72222232818604,
2,1175,2000-12-06T12:40:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,2949.0,2.0,2.09999990463257,Yes,9.72222232818604,
2,1176,2000-12-06T14:00:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4167.0,2.59999990463257,2.90000009536743,Yes,10.277777671814,0.0
2,1178,2000-12-08T10:30:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,5992.0,2.40000009536743,2.29999995231628,Yes,9.44444465637207,
2,1179,2000-12-08T12:08:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,7401.0,3.0,3.0,Yes,10.5555553436279,
2,1182,2000-12-09T11:15:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,3261.0,2.20000004768372,2.40000009536743,Yes,10.0,
2,1185,2000-12-09T12:50:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,3990.0,2.90000009536743,3.0,Yes,10.5555553436279,
2,1186,2000-12-10T10:20:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,3070.0,2.20000004768372,2.20000004768372,Yes,10.0,
2,1187,2000-12-10T11:50:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,3605.0,2.70000004768372,2.79999995231628,Yes,,
2,1189,2000-12-12T10:05:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,6845.0,2.09999990463257,2.29999995231628,Yes,,
2,1191,2000-12-12T11:50:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,7291.0,1.79999995231628,2.09999990463257,Yes,,
2,1194,2000-12-14T09:45:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,2204.0,1.5,2.09999990463257,Yes,10.0,
2,1195,2000-12-14T11:00:00Z,Eye Riffle,Eye riffle_north,Unplanned restart,Processed fish,Trap stopped functioning,5320.0,0.800000011920929,1.5,Yes,10.0,
2,1197,2000-12-15T10:35:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,3282.0,2.29999995231628,2.09999990463257,Yes,10.0,
2,1198,2000-12-15T12:00:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,3664.0,2.5,,Yes,10.5555553436279,
2,1200,2000-12-16T11:15:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,3154.0,1.70000004768372,2.20000004768372,Yes,10.0,0.0
2,1202,2000-12-16T13:20:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4110.0,3.0,2.5,Yes,10.5555553436279,
2,1204,2000-12-17T11:15:00Z,Live Oak,Live Oak,Unplanned restart,Processed fish,Trap stopped functioning,2370.0,2.09999990463257,2.09999990463257,Yes,,
2,1205,2000-12-17T13:20:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,3908.0,2.70000004768372,3.09999990463257,Yes,,
2,1208,2000-12-18T10:13:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,3029.0,2.0,2.0,Yes,8.88888931274414,
2,1209,2000-12-18T12:15:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning but not normally,1228.0,0.0,2.5,Yes,9.44444465637207,
2,1213,2000-12-19T14:48:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4324.0,3.09999990463257,2.70000004768372,Yes,10.0,
2,1215,2000-12-20T10:40:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,6128.0,2.09999990463257,2.09999990463257,Yes,8.88888931274414,
2,1216,2000-12-21T11:55:00Z,Eye Riffle,Eye riffle_north,End trapping,Processed fish,Trap stopped functioning,5268.0,0.0,0.0,Yes,9.44444465637207,0.0
2,1217,2000-12-21T15:00:00Z,Live Oak,Live Oak,End trapping,Processed fish,Trap functioning normally,3772.0,2.20000004768372,0.0,Yes,9.44444465637207,0.0
2,1218,2000-12-27T09:40:00Z,Live Oak,Live Oak,Start trap & begin trapping,Not applicable,Trap not in service,0.0,,2.09999990463257,Yes,8.05555534362793,0.0
2,1219,2000-12-27T11:15:00Z,Eye Riffle,Eye riffle_north,Start trap & begin trapping,Not applicable,Trap not in service,0.0,,2.90000009536743,Yes,8.61111068725586,0.0
2,1220,2000-12-28T10:10:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,3200.0,2.09999990463257,2.09999990463257,Yes,7.77777767181396,1.0
2,1221,2000-12-28T12:20:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4010.0,2.90000009536743,2.70000004768372,Yes,8.88888931274414,1.16999995708466
2,1222,2000-12-29T10:25:00Z,Live Oak,Live Oak,End trapping,Processed fish,Trap functioning normally,3013.0,2.09999990463257,0.0,Yes,7.77777767181396,1.48000001907349
2,1223,2000-12-29T12:30:00Z,Eye Riffle,Eye riffle_north,End trapping,Processed fish,Trap stopped functioning,1963.0,0.0,0.0,Yes,8.88888931274414,2.27999997138977
2,1224,2001-01-02T09:00:00Z,Live Oak,Live Oak,Start trap & begin trapping,Not applicable,Trap not in service,0.0,,2.29999995231628,Yes,8.33333301544189,0.0
2,1225,2001-01-02T12:00:00Z,Eye Riffle,Eye riffle_north,Start trap & begin trapping,Not applicable,Trap not in service,0.0,,2.79999995231628,Yes,8.33333301544189,0.0
2,1226,2001-01-03T11:04:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,3161.0,1.79999995231628,2.0,Yes,8.33333301544189,
2,1227,2001-01-03T14:17:00Z,Eye Riffle,Eye riffle_north,Unplanned restart,Processed fish,Trap stopped functioning,3097.0,0.0,2.5,Yes,9.16666698455811,
2,1230,2001-01-04T11:27:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,2871.0,2.09999990463257,2.79999995231628,Yes,8.33333301544189,
2,1233,2001-01-05T11:00:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,3167.0,2.90000009536743,2.70000004768372,Yes,8.33333301544189,
2,1236,2001-01-06T10:15:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,3115.0,2.20000004768372,2.20000004768372,Yes,8.88888931274414,
2,1239,2001-01-06T12:50:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,7379.0,1.39999997615814,1.5,Yes,8.88888931274414,1.29999995231628
2,1240,2001-01-07T09:40:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,3192.0,2.59999990463257,3.20000004768372,Yes,8.61111068725586,
2,1243,2001-01-07T12:18:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,2047.0,1.39999997615814,,Yes,8.33333301544189,1.37999999523163
2,1245,2001-01-08T14:15:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,3976.0,2.20000004768372,2.40000009536743,Yes,8.88888931274414,
2,1247,2001-01-09T10:30:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,,3.40000009536743,3.29999995231628,Yes,7.77777767181396,
2,1249,2001-01-09T13:40:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,4632.0,1.60000002384186,1.39999997615814,Yes,7.77777767181396,2.10999989509583
2,1251,2001-01-10T11:55:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4191.0,,3.70000004768372,Yes,7.77777767181396,
2,1254,2001-01-11T11:48:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,3645.0,3.0,3.0,Yes,,
2,1256,2001-01-11T14:57:00Z,Live Oak,Live Oak,Unplanned restart,Processed fish,Trap stopped functioning,1502.0,0.0,2.5,Yes,8.61111068725586,
2,1257,2001-01-12T11:45:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,3858.0,3.0,3.0,Yes,,
2,1260,2001-01-12T15:07:00Z,Live Oak,Live Oak,Unplanned restart,Processed fish,Trap stopped functioning,2919.0,0.0,2.5,Yes,,15.1199998855591
2,1261,2001-01-13T10:15:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,3843.0,2.90000009536743,2.90000009536743,Yes,8.88888931274414,
2,1264,2001-01-13T12:55:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,2781.0,2.0,2.09999990463257,Yes,8.88888931274414,7.07999992370605
2,1265,2001-01-14T09:30:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,3944.0,3.09999990463257,2.79999995231628,Yes,8.33333301544189,2.0699999332428
2,1268,2001-01-14T12:13:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning but not normally,1393.0,0.0,1.70000004768372,Yes,8.61111068725586,4.55000019073486
2,1270,2001-01-16T11:35:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,8360.0,2.90000009536743,3.09999990463257,Yes,8.33333301544189,
2,1272,2001-01-16T14:10:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,5415.0,1.60000002384186,1.60000002384186,Yes,8.05555534362793,3.1800000667572
2,1273,2001-01-17T11:20:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,3704.0,2.79999995231628,2.90000009536743,Yes,8.05555534362793,
2,1275,2001-01-17T13:45:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,2120.0,1.39999997615814,1.39999997615814,Yes,7.5,2.34999990463257
2,1276,2001-01-18T10:20:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,3842.0,2.79999995231628,3.0,Yes,8.05555534362793,
2,1279,2001-01-18T12:40:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,1810.0,1.20000004768372,1.39999997615814,Yes,7.22222232818604,2.03999996185303
2,1280,2001-01-19T10:45:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4013.0,3.0,3.29999995231628,Yes,7.22222232818604,1.01999998092651
2,1282,2001-01-19T13:17:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,1754.0,1.20000004768372,,Yes,6.66666650772095,
2,1283,2001-01-20T11:40:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4205.0,2.79999995231628,3.09999990463257,Yes,8.05555534362793,
2,1285,2001-01-20T14:15:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,1785.0,1.29999995231628,1.0,Yes,7.22222232818604,1.82000005245209
2,1286,2001-01-21T10:40:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,3880.0,3.20000004768372,3.20000004768372,Yes,6.11111116409302,
2,1288,2001-01-21T12:30:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,1558.0,1.29999995231628,1.29999995231628,Yes,5.55555534362793,1.64999997615814
2,1289,2001-01-22T11:35:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4267.0,2.79999995231628,3.29999995231628,Yes,,
2,1291,2001-01-22T13:15:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,1265.0,1.10000002384186,1.29999995231628,Yes,,
2,1292,2001-01-23T10:10:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,3794.0,2.59999990463257,3.40000009536743,Yes,8.33333301544189,
2,1294,2001-01-23T12:10:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,1594.0,1.10000002384186,1.20000004768372,Yes,7.77777767181396,1.27999997138977
2,1295,2001-01-24T10:40:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4320.0,3.09999990463257,3.20000004768372,Yes,7.77777767181396,
2,1297,2001-01-25T11:15:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning but not normally,1026.0,0.0,1.79999995231628,Yes,,2.98000001907349
2,1298,2001-01-25T12:10:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4152.0,3.09999990463257,3.5,Yes,7.22222232818604,
2,1300,2001-01-26T10:00:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,3660.0,2.59999990463257,3.20000004768372,Yes,8.05555534362793,
2,1302,2001-01-26T12:18:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,1912.0,1.60000002384186,1.5,Yes,8.05555534362793,9.31999969482422
2,1303,2001-01-27T10:20:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4090.0,2.79999995231628,2.70000004768372,Yes,7.22222232818604,
2,1305,2001-01-27T12:55:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,2272.0,1.29999995231628,1.10000002384186,Yes,7.77777767181396,8.57999992370605
2,1306,2001-01-28T09:30:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,3557.0,2.59999990463257,2.70000004768372,Yes,7.5,
2,1308,2001-01-28T11:50:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,1874.0,1.29999995231628,1.20000004768372,Yes,7.77777767181396,5.82000017166138
2,1310,2001-01-29T11:30:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4315.0,3.09999990463257,2.20000004768372,Yes,6.66666650772095,
2,1312,2001-01-29T13:25:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,2020.0,1.29999995231628,,Yes,8.88888931274414,3.26999998092651
2,1313,2001-01-30T10:25:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,8172.0,2.40000009536743,2.59999990463257,Yes,7.22222232818604,
2,1315,2001-01-30T12:50:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,1759.0,1.5,1.5,Yes,7.77777767181396,4.1100001335144
2,1316,2001-01-31T11:00:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,3606.0,2.79999995231628,2.79999995231628,Yes,7.22222232818604,
2,1318,2001-01-31T13:00:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,1834.0,1.5,1.5,Yes,7.77777767181396,3.98000001907349
2,1319,2001-02-01T11:05:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,3815.0,2.20000004768372,2.5,Yes,7.5,
2,1321,2001-02-01T13:35:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,1800.0,1.10000002384186,1.0,Yes,8.05555534362793,2.80999994277954
2,1322,2001-02-02T10:35:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,3625.0,2.79999995231628,3.0,Yes,8.33333301544189,
2,1324,2001-02-02T12:20:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,1580.0,1.10000002384186,1.10000002384186,Yes,8.33333301544189,1.86000001430511
2,1325,2001-02-03T10:20:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,3614.0,2.5,2.0,Yes,8.33333301544189,
2,1327,2001-02-03T12:00:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,1638.0,1.29999995231628,1.10000002384186,Yes,8.88888931274414,1.8400000333786
2,1328,2001-02-04T10:55:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,3690.0,2.79999995231628,2.40000009536743,Yes,8.88888931274414,
2,1330,2001-02-04T13:05:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,1686.0,0.899999976158142,0.800000011920929,Yes,9.44444465637207,1.94000005722046
2,1332,2001-02-05T12:15:00Z,Eye Riffle,Eye riffle_north,End trapping,Processed fish,Trap functioning but not normally,3550.0,0.0,3.0,Yes,8.88888931274414,
2,1333,2001-02-05T15:25:00Z,Eye Riffle,Eye riffle_north,Start trap & begin trapping,Not applicable,Trap not in service,,,3.0,Yes,8.88888931274414,
2,1334,2001-02-06T11:00:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,3086.0,0.899999976158142,1.0,Yes,9.44444465637207,4.57000017166138
2,1335,2001-02-06T11:20:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,2959.0,3.0,3.0,Yes,9.44444465637207,
2,1337,2001-02-07T12:15:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,3157.0,2.20000004768372,2.40000009536743,Yes,6.66666650772095,1.1599999666214
2,1338,2001-02-07T14:55:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,1761.0,1.0,1.20000004768372,Yes,,3.23000001907349
2,1339,2001-02-08T11:50:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,2460.0,1.79999995231628,2.29999995231628,Yes,7.77777767181396,2.15000009536743
2,1340,2001-02-08T15:00:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,1554.0,0.899999976158142,0.699999988079071,Yes,8.33333301544189,2.79999995231628
2,1341,2001-02-09T11:35:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,2795.0,1.70000004768372,2.70000004768372,Yes,7.22222232818604,1.33000004291534
2,1342,2001-02-09T13:35:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,2566.0,0.800000011920929,0.899999976158142,Yes,7.77777767181396,2.54999995231628
2,1343,2001-02-10T13:00:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,3628.0,2.20000004768372,2.20000004768372,Yes,7.22222232818604,6.28000020980835
2,1344,2001-02-10T14:50:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,1345.0,0.699999988079071,,Yes,7.77777767181396,0.850000023841858
2,1345,2001-02-11T11:30:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,3637.0,2.70000004768372,,Yes,8.33333301544189,6.44000005722046
2,1346,2001-02-11T15:05:00Z,Live Oak,Live Oak,Unplanned restart,Processed fish,Trap stopped functioning,1926.0,0.0,3.0,Yes,9.44444465637207,44.6399993896484
2,1347,2001-02-12T10:40:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning but not normally,3466.0,2.29999995231628,3.09999990463257,Yes,10.5555553436279,7.55000019073486
2,1348,2001-02-12T13:45:00Z,Live Oak,Live Oak,Unplanned restart,Processed fish,Trap stopped functioning,272.0,0.0,3.29999995231628,Yes,17.7777786254883,47.5699996948242
2,1349,2001-02-13T11:30:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning but not normally,2517.0,0.0,2.79999995231628,Yes,10.0,5.6399998664856
2,1350,2001-02-13T14:52:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning but not normally,4100.0,2.09999990463257,1.79999995231628,Yes,10.277777671814,24.1000003814697
2,1351,2001-02-14T13:30:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,2345.0,1.39999997615814,1.5,Yes,10.5555553436279,16.2600002288818
2,1353,2001-02-15T11:30:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning but not normally,1140.0,0.0,1.20000004768372,Yes,5.55555534362793,9.8100004196167
2,1354,2001-02-15T11:45:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,6551.0,2.09999990463257,3.0,Yes,10.5555553436279,4.03000020980835
2,1355,2001-02-16T10:40:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,3186.0,2.09999990463257,3.09999990463257,Yes,11.1111106872559,2.86999988555908
2,1356,2001-02-16T13:20:00Z,Live Oak,Live Oak,Unplanned restart,Processed fish,Trap stopped functioning,1255.0,0.0,1.0,Yes,12.222222328186,6.57000017166138
2,1357,2001-02-17T10:20:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,3294.0,2.0,2.79999995231628,Yes,10.8333330154419,2.23000001907349
2,1358,2001-02-17T12:20:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,1416.0,1.29999995231628,1.20000004768372,Yes,11.1111106872559,7.26000022888184
2,1359,2001-02-18T10:20:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,3335.0,1.89999997615814,2.29999995231628,Yes,10.8333330154419,1.58000004291534
2,1360,2001-02-18T12:10:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,1700.0,0.899999976158142,1.0,Yes,11.6666669845581,7.76999998092651
2,1361,2001-02-19T10:25:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,3368.0,2.40000009536743,2.90000009536743,Yes,11.3888893127441,2.50999999046326
2,1362,2001-02-19T12:30:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,1738.0,1.0,1.10000002384186,Yes,12.222222328186,8.51000022888184
2,1364,2001-02-20T10:15:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,2944.0,1.60000002384186,2.90000009536743,Yes,,4.98999977111816
2,1363,2001-02-20T13:00:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning but not normally,2490.0,2.40000009536743,2.70000004768372,Yes,7.77777767181396,24.8400001525879
2,1365,2001-02-21T11:50:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning but not normally,2911.0,2.0,1.89999997615814,Yes,7.22222232818604,
2,1367,2001-02-21T16:00:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning but not normally,3687.0,0.0,3.59999990463257,Yes,,25.8600006103516
2,1368,2001-02-22T11:05:00Z,Live Oak,Live Oak,Unplanned restart,Processed fish,Trap stopped functioning,1442.0,0.0,3.29999995231628,Yes,13.8888893127441,41.9700012207031
2,1369,2001-02-22T13:30:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning but not normally,2094.0,1.70000004768372,2.59999990463257,Yes,13.3333330154419,
2,1371,2001-02-23T10:50:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,2814.0,2.59999990463257,3.09999990463257,Yes,12.222222328186,
2,1373,2001-02-23T13:45:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,5114.0,3.0,3.20000004768372,Yes,13.3333330154419,23.4699993133545
2,1374,2001-02-24T10:00:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,3009.0,1.89999997615814,2.09999990463257,Yes,12.222222328186,
2,1376,2001-02-24T12:00:00Z,Live Oak,Live Oak,Unplanned restart,Processed fish,Trap stopped functioning,413.0,0.0,1.89999997615814,Yes,13.3333330154419,
2,1378,2001-02-25T10:00:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,2154.0,1.20000004768372,2.40000009536743,Yes,11.6666669845581,
2,1380,2001-02-25T12:20:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,3757.0,2.79999995231628,,Yes,12.777777671814,21.25
2,1382,2001-02-26T10:20:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,2833.0,1.79999995231628,2.5,Yes,11.6666669845581,4.0
2,1383,2001-02-26T13:35:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,3868.0,1.5,1.89999997615814,Yes,13.3333330154419,11.3900003433228
2,1384,2001-02-27T11:10:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,2937.0,1.89999997615814,2.20000004768372,Yes,,
2,1386,2001-02-27T15:00:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,2582.0,1.0,1.10000002384186,Yes,,10.3299999237061
2,1387,2001-02-28T09:50:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,2500.0,1.60000002384186,2.79999995231628,Yes,6.66666650772095,3.45000004768372
2,1388,2001-02-28T12:30:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,1580.0,1.5,1.10000002384186,Yes,10.0,7.19000005722046
2,1390,2001-03-01T09:30:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,2716.0,1.60000002384186,2.79999995231628,Yes,7.77777767181396,0.0
2,1391,2001-03-01T11:33:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,1229.0,1.20000004768372,1.0,Yes,10.0,7.38000011444092
2,1392,2001-03-02T10:35:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,2818.0,1.5,2.70000004768372,Yes,8.33333301544189,
2,1394,2001-03-02T12:55:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,1783.0,1.20000004768372,1.29999995231628,Yes,8.33333301544189,7.09000015258789
2,1396,2001-03-03T10:55:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,2702.0,1.60000002384186,2.40000009536743,Yes,8.33333301544189,2.69000005722046
2,1397,2001-03-03T13:55:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,2239.0,1.60000002384186,1.29999995231628,Yes,8.88888931274414,7.34000015258789
2,1398,2001-03-04T09:30:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,2480.0,1.79999995231628,2.90000009536743,Yes,8.33333301544189,
2,1400,2001-03-04T11:45:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,1774.0,1.0,1.20000004768372,Yes,9.44444465637207,6.21000003814697
2,1401,2001-03-05T10:00:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,3364.0,1.79999995231628,1.79999995231628,Yes,7.22222232818604,3.80999994277954
2,1402,2001-03-05T13:00:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,2995.0,2.90000009536743,3.20000004768372,Yes,10.0,27.1900005340576
2,1403,2001-03-06T09:00:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,1790.0,1.0,1.0,Yes,7.77777767181396,
2,1405,2001-03-06T10:15:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Trap functioning normally,3514.0,2.09999990463257,2.70000004768372,Yes,10.0,25.7299995422363
